"Id","Category","Control","Impact","ServiceName","ResourceType","Key","Message","State","Version","Description","LongDescription","Benefits","Tip","LearnMoreLink"
"69740e3e-5b96-4b0e-b9b8-4d7573e3611c","High Availability","Other","High","HDInsight","microsoft.hdinsight/clusters","GCSCertRotationRound2","Apply critical updates by dropping and recreating your HDInsight clusters (certificate rotation round 2)","Active","6","Apply critical updates by dropping and recreating your HDInsight clusters (certificate rotation round 2)","The HDInsight service attempted to apply a critical certificate update on your running clusters. However, due to some custom configuration changes, we're unable to apply the updates on all clusters. To prevent those clusters from becoming unhealthy and unusable, drop and recreate your clusters.","Ensure cluster health and stability","Apply critical updates by dropping and recreating your HDInsight clusters (certificate rotation round 2)","https://docs.microsoft.com/azure/hdinsight/hdinsight-hadoop-provision-linux-clusters"
"80c1538d-5962-4b54-8018-1bed379e4029","Performance",,"Medium","HDInsight","microsoft.hdinsight/clusters","HBaseMemstoreReadPercentage","HBase Query advisor for tuning memstore reads","Active","2","Reads happen on most recent data","More than 75% of your read requests are landing on the memstore. That indicates that the reads are primarily on recent data. This suggests that even if a flush happens on the memstore, the recent file needs to be accessed and that file needs to be in the cache.","If the reads are on the most recent data, the suggested config changes will help you do the reads from the memory as much as possible, therefore helping with faster read performance.","HBase reads tuning","https://docs.microsoft.com/azure/hdinsight/hbase/apache-hbase-advisor"
"36dff9ef-afde-40f5-b742-79a0bafcf6c2","High Availability","Other","High","HDInsight","microsoft.hdinsight/clusters","KafkaVersionRetirement","Deprecation of Kafka 1.1 in HDInsight 4.0 Kafka cluster","Disabled","8","Deprecation of Kafka 1.1 in HDInsight 4.0 Kafka cluster","Starting July 1, 2020, customers will not be able to create new Kafka clusters with Kafka 1.1 on HDInsight 4.0. Existing clusters will run as is without support from Microsoft. Consider moving to Kafka 2.1 on HDInsight 4.0 by June 30 2020 to avoid potential system/support interruption.","Avoid potential system/support interruption","Deprecation of Kafka 1.1 in HDInsight 4.0 Kafka cluster","https://aka.ms/hdiretirekafka"
"353bcb88-3747-4a7a-8b1c-374117db5668","High Availability","Other","High","HDInsight","microsoft.hdinsight/clusters","PreventVMReboot","Prevent HDInsight cluster VMs from rebooting periodically","Disabled","6","Prevent HDInsight cluster VMs from rebooting periodically.","Starting from mid November 2020, you may have noticed HDInsight cluster VMs getting rebooted on a regular basis. This could be caused by: 1. Clamav is enabled on your cluster and it could consume large amount of memory. Under certain conditions this could trigger node reboot. 2. Microsoft is updating Azure services in a phased manner to use TLS certificates from a different set of Certificate Authorities (CAs). When a new CA certificate is available, HDInsight detects and adds the certificate to the JDK trust store and schedules a reboot in a staggered manner. HDInsight is deploying fixes and applying patch for all running clusters for both issues. To apply the fix immediately and avoid unexpected VMs rebooting, you can run below script actions on all cluster nodes as a persistent script action. HDInsight will post another notice after the fix and patching complete. See recommended actions below to download required scripts.","Avoid unexpected VMs rebooting.","Prevent HDInsight cluster VMs from rebooting periodically","https://docs.microsoft.com/azure/security/fundamentals/tls-certificate-changes"
"076f2cce-a86e-4175-adba-4a7456839a47","Performance",,"Medium","HDInsight","microsoft.hdinsight/clusters","RegionCountCandidate","Region count tuning.","Active","3","Check your region counts as you have blocking updates.","Region counts needs to be adjusted to avoid updates getting blocked. It might require a scale up of the cluster by adding new nodes.","Brings more parallelism and ensures writes are more uniform.","Tune the cluster based on the number of regions","https://docs.microsoft.com/azure/hdinsight/hbase/apache-hbase-advisor"
"3b6f9784-2bf9-4348-a1e6-4554504f213d","Performance",,"Medium","HDInsight","microsoft.hdinsight/clusters","ScanQueryTuningcandidate","Revisit your scan queries","Active","2","More than 75% of your queries are full scan queries.","More than 75% of the scan queries on your cluster are doing a full region/table scan. Modify your scan queries to avoid full region or table scans.","Faster scan performance","Set start and stop rows to scans","https://docs.microsoft.com/azure/hdinsight/hbase/apache-hbase-advisor"
"20dfc768-7850-4176-9707-b9bb52afb95a","High Availability","Other","High","HDInsight","microsoft.hdinsight/clusters","SparkVersionRetirement","Deprecation of Older Spark Versions in HDInsight Spark cluster","Disabled","8","Deprecation of Older Spark Versions in HDInsight Spark cluster","Starting July 1, 2020, customers will not be able to create new Spark clusters with Spark 2.1 and 2.2 on HDInsight 3.6, and Spark 2.3 on HDInsight 4.0. Existing clusters will run as is without support from Microsoft. ","Avoid potential system/support interruption.","Deprecation of Older Spark Versions in HDInsight Spark cluster","https://aka.ms/hdiretirespark"
"11741e31-c2ca-4739-92de-04ff7eca697c","High Availability","Service Upgrade and Retirement","High","HDInsight","microsoft.hdinsight/clusters","VMDeprecation","Action required: Migrate your A8–A11 HDInsight cluster before 1 March 2021","Disabled","6","Action required: Migrate your A8–A11 HDInsight cluster before 1 March 2021","You're receiving this notice because you have one or more active A8, A9, A10 or A11 HDInsight cluster. The A8-A11 virtual machines (VMs) will be retired in all regions on 1 March 2021. After that date, all clusters using A8-A11 will be deallocated. Migrate your affected clusters to another HDInsight supported VM (https://azure.microsoft.com/pricing/details/hdinsight/) before that date. For more details, see 'Learn More' link or contact us at askhdinsight@microsoft.com","Avoid cluster getting deallocated.","Action required: Migrate your A8–A11 HDInsight cluster before 1 March 2021","https://azure.microsoft.com/updates/a8-a11-azure-virtual-machine-sizes-will-be-retired-on-march-1-2021/"
"06c03895-e210-4153-a4a0-a5e5c8e8eb83","Performance",,"High","Virtual Machines","microsoft.compute/virtualmachines","UpgradeSizeHighVMUtilV0","Upgrade the size of your most active virtual machines to prevent resource exhaustion and improve performance","Active","0","Upgrade the size of your most active virtual machines to prevent resource exhaustion and improve performance","We analyzed data for the past 7 days and identified virtual machines (VMs) with high utilization across different metrics (i.e., CPU, Memory, and VM IO). Those VMs may experience performance issues since they are nearing/at their SKU's limits. Consider upgrading their SKU to improve performance.","Improve the performance and reliability of your VMs","You can improve the performance and reliability of your highly utilized virtual machines","https://aka.ms/aa_resizehighusagevmrec_learnmore"
"9d5717d2-4708-4e3f-bdda-93b3e6f1715b","High Availability","Other","Medium","Azure Arc enabled Servers","microsoft.hybridcompute/machines","ArcServerAgentVersion","Upgrade the Azure Connected Machine agent","Active","8","Upgrade to the latest version of the Azure Connected Machine agent","The Azure Connected Machine agent is updated regularly with bug fixes, stability enhancements, and new functionality. For the best Azure Arc experience, upgrade your agent to the latest version.","Improved stability and new functionality",,"https://docs.microsoft.com/azure/azure-arc/servers/manage-agent"
"03e77a09-fc67-4bb6-86ed-42bda42fb9ad","Operational Excellence",,"Medium","Azure Monitor","microsoft.insights/scheduledqueryrules","ScheduledQueryRulesRp","Log alert rule was disabled","Active","3","Log alert rule was disabled","The alert rule was disabled by Azure Monitor as it was causing service issues. To enable the alert rule, contact support.","Ensure continued monitoring and alerting for your resources",,"https://aka.ms/aa_logalerts_queryrepair"
"2b5eac39-9f50-4d8d-bc9b-1e1e07c5c37e","Operational Excellence",,"Medium","Azure Monitor","microsoft.insights/scheduledqueryrules","ScheduledQueryRulesLogAlert","Repair log alert rule","Active","3","Repair your log alert rule","We have detected that one or more of your alert rules have invalid queries specified in their condition section. Log alert rules are created in Azure Monitor and are used to run analytics queries at specified intervals. The results of the query determine if an alert needs to be triggered. Analytics queries may become invalid overtime due to changes in referenced resources, tables, or commands. We recommend that you correct the query in the alert rule to prevent it from getting auto-disabled and ensure monitoring coverage of your resources in Azure.","Ensure continued monitoring and alerting for your resources",,"https://aka.ms/aa_logalerts_queryrepair"
"51b1fad8-4838-426f-9871-107bc089677b","High Availability","Service Upgrade and Retirement","Medium","Iot Hub","microsoft.devices/iothubs","UpgradeEdgeSdk","Upgrade Microsoft Edge device runtime to a supported version for IoT Hub","Active","7","Upgrade Microsoft Edge device runtime to a supported version for IoT Hub","When Edge devices use outdated versions, performance degradation might occur. We recommend you upgrade to the latest supported version of the Azure IoT Edge runtime.","Ensure business continuity with latest supported version for your Edge devices","","https://aka.ms/IOTEdgeSDKCheck"
"d448c687-b808-4143-bbdc-02c35478198a","High Availability","Service Upgrade and Retirement","Medium","Iot Hub","microsoft.devices/iothubs","UpgradeDeviceClientSdk","Upgrade Device Client SDK for IotHub","Active","7.6","Upgrade device client SDK to a supported version for IotHub","When devices use an outdated SDK, performance degradation can occur. Some or all of your devices are using an outdated SDK. We recommend you upgrade to a supported SDK version.","Ensure business continuity with supported SDK for your devices","","https://aka.ms/iothubsdk"
"9017e82f-b7ac-4a06-8b9b-5858cb3d5113","Performance",,"Medium","KeyVault","microsoft.keyvault/vaults","UpgradeKeyVaultSDK","Update Key Vault Library","Active","1","Update Key Vault SDK Version","New Key Vault Client Libraries are split to keys, secrets, and certificates SDKs, which are integrated with recommended Azure Identity library to provide seamless authentication to Key Vault across all languages and environments. It also contains several performance fixes to issues reported by customers and proactively identified through our QA process.<br><br>**PLEASE DISMISS:**<br>If Key Vault is integrated with Azure Storage, Disk or other Azure services which can use old Key Vault SDK and when all your current custom applications are using .NET SDK 4.0 or above.","Latest Key Vault Client Libraries contain fixes for known issues and additional improvements.","","https://docs.microsoft.com/azure/key-vault/general/client-libraries"
"47e36ece-24bb-4d3e-8172-af28c9df172d","Performance",,"Medium","Key Vault","microsoft.keyvault/managedhsms","UpgradeKeyVaultMHSMSDK","Update Key Vault Library","Active","2","Update Key Vault SDK Version","New Key Vault Client Libraries are split to keys, secrets, and certificates SDKs, which are integrated with recommended Azure Identity library to provide seamless authentication to Key Vault across all languages and environments. It also contains several performance fixes to issues reported by customers and proactively identified through our QA process.	Important: Please be aware that you can only remediate recommendation for custom applications you have access to. Recommendations can be shown due to integration with other Azure services like Storage, Disk encryption, which are in process to update to new version of our SDK. If you use .NET 4.0 in all your applications please dismiss","Latest Key Vault Client Libraries contain fixes for known issues and additional improvements.","","https://docs.microsoft.com/azure/key-vault/general/client-libraries"
"3dbfbe10-4a27-4d10-9369-256e99f83a9c","Performance",,"Medium","Language Service","microsoft.cognitiveservices/accounts","UpgradeToLatestAPILanguage","Upgrade to the latest API version of Azure Cognitive Service for Language","Active","4","Upgrade to the latest API version of Azure Cognitive Service for Language","Please upgrade to the latest API version to get the best results in terms of model quality, performance and service availability.","Better service availability and performance","","https://aka.ms/language-api"
"3f319edd-fdce-4ab5-8f6d-c63dc4cea73b","Performance",,"Medium","Language","microsoft.cognitiveservices/accounts","UpgradeToLatestSDKLanguage","Upgrade to the latest SDK version for Language","Active","4","Upgrade to the latest Cognitive Service Language SDK version","Please upgrade to the latest SDK version to get the best results in terms of model quality, performance and service availability.","Better service availability and performance","","https://aka.ms/language-api"
"94aea435-ef39-493f-a547-8408092c22a7","Cost",,"High","Virtual Machine Scale Sets","microsoft.compute/virtualmachinescalesets","LowUsageVmss","Shut down or resize your virtual machine scale sets","Active","9.9","Right-size or shutdown underutilized virtual machine scale sets","We've analyzed the usage patterns of your virtual machine scale sets over the past 7 days and identified virtual machine scale sets with low usage. While certain scenarios can result in low utilization by design, you can often save money by managing the size and number of virtual machine scale sets.","savings","You can optimize underutilized virtual machine scale sets to reduce your monthly Azure spend.","https://aka.ms/aa_lowusagerec_vmss_learnmore"
"e10b1381-5f0a-47ff-8c7b-37bd13d7c974","Cost",,"High","Virtual Machines","microsoft.compute/virtualmachines","LowUsageVmV2","Shut down or resize your virtual machine","Active","8.4","Right-size or shutdown underutilized virtual machines","We've analyzed the usage patterns of your virtual machine and identified virtual machines with low usage. While certain scenarios can result in low utilization by design, you can often save money by managing the size and number of virtual machines.","savings","You can optimize underutilized virtual machines to reduce your monthly Azure spend.","https://aka.ms/aa_lowusagerec_learnmore"
"36c3633b-daac-4e01-af95-11b8c2f4fe20","Performance",,"High","Storage","microsoft.compute/virtualmachines","ManagedDisksStorageAccount","Use Managed Disks","Active","2","Use Managed disks to prevent disk I/O throttling","Your virtual machine disks belong to a storage account that has reached its scalability target, and is susceptible to I/O throttling. To protect your virtual machine from performance degradation and to simplify storage management, use Managed Disks.","Improved data resilience and performance","You can use Managed Disks to prevent disk throttling and improve virtual machine performance.","https://aka.ms/aa_avset_manageddisk_learnmore"
"1e6ead2a-8ebc-4381-8c99-e2937ae32700","Operational Excellence",,"Low","Azure Lighthouse","microsoft.subscriptions/subscriptions","OnboardCSPSubscriptionsToLighthouse","Use Azure Lighthouse to simply and securely manage customer subscriptions at scale","Active","1","Use Azure Lighthouse to simply and securely manage customer subscriptions at scale","Using Azure Lighthouse improves security and reduces unnecessary access to your customer tenants by enabling more granular permissions for your users. It also allows for greater scalability, as your users can work across multiple customer subscriptions using a single login in your tenant.","Scalable, secure, and simplified management experience","You can use Azure Lighthouse to manage your customers with granular access to customer resources.","https://docs.microsoft.com/azure/lighthouse/concepts/cloud-solution-provider"
"b7c9fd99-a979-40b4-ab48-b1dfab6bb41a","High Availability","Scalability ","Medium","Media Services","microsoft.media/mediaservices","AccountQuotaLimit","Increase Media Services quotas or limits","Active","7","Increase Media Services quotas or limits","When a media account hits its quota limits, disruption of service might occur. To avoid any disruption of service, review current usage of assets, content key policies, and stream policies and increase quota limits for the entities that are close to hitting the limit. You can request quota limits be increased by opening a ticket and adding relevant details. TIP: Don't create additional Azure Media accounts in an attempt to obtain higher limits.","Avoid any disruption to service due to customer exceeding quota limits.","","https://aka.ms/ams-quota-recommendation/"
"e47b63ff-82bb-4350-a806-706085980c27","Cost",,"Low","CloudES_AzureAdvisor","microsoft.network/trafficmanagerprofiles","AdvisorMockRecommendationType","Mock Recommendation for Advisor","Active","1.1","Mock recommendation type for Advisor","Mock recommendation type","Mock Recommendation",,"https://aka.ms/advisordocs"
"3e873dd9-3ad8-4553-aba5-19fc4d4077fc","High Availability","Other","High","CloudES_AzureAdvisor","microsoft.compute/virtualmachines","FETestARGRecommendation","ARG sample recommendations - For FE testing","Disabled","7","FE - ARG sample recommendations","This is a sample ARG recommendation - FE.","FE ARG recommendation - Sample",,""
"6af349c1-a2a5-4021-999a-4b8503c50aa2","Cost",,"Medium","CloudES_AzureAdvisor","microsoft.compute/virtualmachines","KustoMockRecommendationType","KustoMockRecommendationType","Active","4.2","Mock recommendation type for Kusto-based ingestion","Mock recommendation type for Kusto-based ingestion.","KustoMockRecommendationType",,"https://aka.ms/advisordocs"
"059423fc-3cbb-4983-abc8-2e1c74fda214","Cost",,"Low","CloudES_AzureAdvisor","microsoft.subscriptions/subscriptions","SubscriptionMockRecommendationType","Mock recommendation type for subscription-level recommendations #1","Active","3.2","Mock recommendation type for subscription-level recommendations #1","Mock recommendation type for subscription-level recommendations.","SubscriptionMockRecommendationType",,"https://aka.ms/advisordocs"
"6a2b1e70-bd4c-4163-86de-5243d7ac05ee","High Availability","Business Continuity","Medium","Application Gateway","microsoft.network/applicationgateways","AppGateway","Upgrade gateway size or add more instances","Active","7","Upgrade your SKU or add more instances","Deploying two or more medium or large sized instances ensures business continuity (fault tolerance) during outages caused by planned or unplanned maintenance.","Ensure business continuity through application gateway resilience",,"https://aka.ms/aa_gatewayrec_learnmore"
"52a9d0a7-efe1-4512-9716-394abd4e0ab1","High Availability","Other","Medium","Application Gateway","microsoft.network/applicationgateways","AppGatewayHostOverride","Do not override hostname to ensure website integrity","Active","12","Avoid hostname override to ensure site integrity","Avoid overriding the hostname when configuring Application Gateway. Having a domain on the frontend of Application Gateway different than the one used to access the backend, can lead to broken cookies or redirect URLs. Make sure the backend is able to deal with the domain difference, or update the Application Gateway configuration so the hostname doesn't need to be overwritten towards the backend. When used with App Service, attach a custom domain name to the Web App and avoid use of the *.azurewebsites.net host name towards the backend. Note that a different frontend domain isn't a problem in all situations, and certain categories of backends like REST APIs, are less sensitive in general.","Ensure site integrity and avoid broken cookies or redirect urls through a resilient Application Gateway configuration.",,"https://aka.ms/appgw-advisor-usecustomdomain"
"2ee9f31e-df58-4893-b3e7-66c0cd74183a","Performance",,"Medium","Hot Application Gateway","microsoft.network/applicationgateways","HotAppGateway","Properly scale your Application Gateway","Active","4","Make sure you have enough instances in your Application Gateway to support your traffic","Your Application Gateway has been running on high utilization recently and under heavy load, you may experience traffic loss or increase in latency. It is important that you scale your Application Gateway according to your traffic and with a bit of a buffer so that you are prepared for any traffic surges or spikes and minimizing the impact that it may have in your QoS. Application Gateway v1 SKU (Standard/WAF) supports manual scaling and v2 SKU (Standard_v2/WAF_v2) support manual and autoscaling. In case of manual scaling, increase your instance count and if autoscaling is enabled, make sure your maximum instance count is set to a higher value so Application Gateway can scale out as the traffic increases","Ensure availability of your sites","Properly scale your Application Gateway","https://aka.ms/hotappgw"
"17ebccd8-1405-405c-8695-1981d115ffdc","Performance",,"High","Azure Bastion","microsoft.network/bastionhosts","RecreateBastionResource","Delete and recreate your Azure Bastion resource before February 19, 2021","Active","2","Delete and recreate your Azure Bastion resource before February 19, 2021","We are unable to update your Azure Bastion resource due to its current configuration. Please delete and recreate your resource before February 19, 2021 to receive the updates. If you do not delete and recreate your resource by this date, it will automatically be deleted and recreated for you.","Receive necessary updates for your Azure Bastion resource.",,"https://docs.microsoft.com/azure/bastion/tutorial-create-host-portal"
"da6630fb-4286-4996-92a3-a43f5f26dd34","Cost",,"Medium","ExpressRoute","microsoft.network/expressroutecircuits","ExpressRouteCircuit","Delete ExpressRoute circuit in Not Provisioned state","Disabled","3","Delete ExpressRoute circuits in the provider status of Not Provisioned","We noticed that your ExpressRoute circuit is in the provider status of Not Provisioned for more than one month. This circuit is currently billed hourly to your subscription. We recommend that you delete the circuit if you aren't planning to provision the circuit with your connectivity provider.","Cost savings",,"https://aka.ms/expressroute"
"643be269-d022-4185-b945-66837496a879","High Availability","Business Continuity","Medium","ExpressRoute","microsoft.network/expressroutecircuits","UseGlobalReachForDR","Use Global Reach for disaster recovery","Disabled","7","Use ExpressRoute Global Reach to improve your design for disaster recovery","Unconnected ExpressRoute circuits peered in at least two different locations can cause traffic problems. To allow traffic to continue flowing between your on-premises network and Azure environments if one circuit loses connectivity, connect the circuits to each other using ExpressRoute Global Reach. You can establish Global Reach connections between circuits in different peering locations within the same metro or across metros.","Implement a disaster recovery design and maintain connectivity between your on-premises networks and Azure in the event of a failure",,"https://docs.microsoft.com/azure/expressroute/about-upgrade-circuit-bandwidth"
"17454550-1543-4068-bdaf-f3ed7cdd3d86","High Availability","Monitoring and Alerting","Medium","ExpressRoute","microsoft.network/expressroutecircuits","ExpressRouteGatewayE2EMonitoring","Implement ExpressRoute Monitor on Network Performance Monitor for end-to-end monitoring of your ExpressRoute circuit","Active","6","Implement ExpressRoute Monitor on Network Performance Monitor","When ExpressRoute circuit isn't monitored by ExpressRoute Monitor on Network Performance, you miss notifications of loss, latency, and performance of on-premises to Azure resources, and Azure to on-premises resources. For end-to-end monitoring, implement ExpressRoute Monitor on Network Performance.","Improve time-to-detect and time-to-mitigate issues in your network and provide insights on your network path via ExpressRoute",,"https://docs.microsoft.com/azure/expressroute/how-to-npm"
"f606607c-ee34-445e-997e-49d7cb563fe0","Performance",,"High","ExpressRoute","microsoft.network/expressroutecircuits","UpgradeERCircuitBandwidth","Upgrade your ExpressRoute circuit bandwidth","Active","1","Upgrade your ExpressRoute circuit bandwidth to accommodate your bandwidth needs","You have been using over 90% of your procured circuit bandwidth recently. If you exceed your allocated bandwidth, you will experience an increase in dropped packets sent over ExpressRoute. Upgrade your circuit bandwidth to maintain performance if your bandwidth needs remain this high.","Prevent packet drops caused by bandwidth oversubscription",,"https://docs.microsoft.com/azure/expressroute/about-upgrade-circuit-bandwidth"
"70f87e66-9b2d-4bfa-ae38-1d7d74837689","High Availability","Business Continuity","Medium","ExpressRoute","microsoft.network/virtualnetworkgateways","ExpressRouteGatewayRedundancy","Implement multiple ExpressRoute circuits in your Virtual Network for cross premises resiliency","Active","6","Implement multiple ExpressRoute circuits in your Virtual Network for cross premises resiliency","When an ExpressRoute gateway only has one ExpressRoute circuit associated to it, resiliency issues might occur. To ensure peering location redundancy and resiliency, connect one or more additional circuits to your gateway.","Improve resiliency in case of ExpressRoute peering location failure",,"https://docs.microsoft.com/azure/expressroute/designing-for-high-availability-with-expressroute"
"b020ff96-37bf-4a64-8bd5-2bfb3fdf3f87","Performance",,"High","Traffic Manager","microsoft.network/trafficmanagerprofiles","FastFailOverTTL","Configure Time to Live","Active","2","Configure DNS Time to Live to 20 seconds","Time to Live (TTL) affects how recent of a response a client will get when it makes a request to Azure Traffic Manager. Reducing the TTL value means that the client will be routed to a functioning endpoint faster in the case of a failover. Configure your TTL to 20 seconds to route traffic to a health endpoint as quickly as possible.","Improve availability by failing over to healthy endpoints",,"https://aka.ms/Ngfw4r"
"6cd70072-c45c-4716-bf7b-b35c18e46e72","High Availability","Business Continuity","Medium","Traffic Manager","microsoft.network/trafficmanagerprofiles","GeneralProfile","Add Endpoint","Active","8","Add at least one more endpoint to the profile, preferably in another Azure region","Profiles need more than one endpoint to ensure availability if one of the endpoints fails. We also recommend that endpoints be in different regions.","Improve resiliency by allowing failover",,"https://aka.ms/AA1o0x4"
"0bbe0a49-3c63-49d3-ab4a-aa24198f03f7","High Availability","Business Continuity","High","Traffic Manager","microsoft.network/trafficmanagerprofiles","GeographicProfile","Add Endpoint","Active","6","Add an endpoint configured to ""All (World)""","For geographic routing, traffic is routed to endpoints in defined regions. When a region fails, there is no pre-defined failover. Having an endpoint where the Regional Grouping is configured to ""All (World)"" for geographic profiles avoids traffic black holing and guarantees service availablity.","Improve resiliency by avoiding traffic black holes",,"https://aka.ms/Rf7vc5"
"d374a732-e69b-41dc-bbc2-a7234e2270be","Performance",,"Medium","Traffic Manager","microsoft.network/trafficmanagerprofiles","ProfileTTL","Configure Time to Live","Active","4","Configure DNS Time to Live to 60 seconds","Time to Live (TTL) affects how recent of a response a client will get when it makes a request to Azure Traffic Manager. Reducing the TTL value means that the client will be routed to a functioning endpoint faster in the case of a failover. Configure your TTL to 60 seconds to route traffic to a health endpoint as quickly as possible.","Improve availability by failing over to healthy endpoints faster",,"https://aka.ms/Um3xr5"
"0db76759-6d22-4262-93f0-2f989ba2b58e","High Availability","Business Continuity","Medium","Traffic Manager","microsoft.network/trafficmanagerprofiles","ProximityProfile","Add or Move Endpoint","Active","5","Add or move one endpoint to another Azure region","All endpoints associated to this proximity profile are in the same region. Users from other regions may experience long latency when attempting to connect. Adding or moving an endpoint to another region will improve overall performance for proximity routing and provide better availability if all endpoints in one region fail.","Improve resiliency by allowing failover to another region",,"https://aka.ms/Ldkkdb"
"43a3c88f-5bef-46c8-8e17-932159b3287d","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","AristaNVAAccelNet","Accelerated Networking Recommendation for Arista Networks vEOS Router","Disabled","1","Arista Networks vEOS Router may experience high CPU utilization, reduced throughput and high latency.","We have identified that your Virtual Machine might be running a version of Arista Networks vEOS Router Image that is running older drivers for Accelerated Networking, which may cause the product to revert to using the standard, synthetic network interface which does not use Accelerated Networking. It is recommended that you upgrade to a newer version of the image that addresses this issue and enable Accelerated Networking. Please contact Arista Networks for further instructions on how to upgrade your Network Virtual Appliance Image.","You will not experience an unexpected degradation in network performance.","Upgrade Arista Networks vEOS Router image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
"1f39d16f-68b9-472b-a82d-cf7b5bed0430","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","AristaVeosANUpgradeRecommendation","Upgrade your Network Virtual Appliance Version to enable Accelerated Networking on all platforms.","Disabled","1","Update to the latest version of your Arista VEOS product for Accelerated Networking support.","We have identified that your Virtual Machine might be running a version of software image that is running older drivers for Accelerated Networking (AN). It has a synthetic network interface which, either, is not AN capable or is not compatible with all Azure hardware. It is recommended that you upgrade to the latest version of the image that addresses this issue and enable Accelerated Networking. Please contact your vendor for further instructions on how to upgrade your Network Virtual Appliance Image.","Faster network throughput with lower latency.","Upgrade your Network Virtual Appliance image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
"270c5ab3-31d0-461f-bf8d-55d739552d31","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","BarracudaNVAAccelNet","Accelerated Networking Recommendation for Barracuda Networks NextGen Firewall","Disabled","1","Barracuda Networks NextGen Firewall may experience high CPU utilization, reduced throughput and high latency.","We have identified that your Virtual Machine might be running a version of Barracuda Networks NextGen Firewall Image that is running older drivers for Accelerated Networking, which may cause the product to revert to using the standard, synthetic network interface which does not use Accelerated Networking. It is recommended that you upgrade to a newer version of the image that addresses this issue and enable Accelerated Networking. Please contact Barracuda Networks for further instructions on how to upgrade your Network Virtual Appliance Image.","You will not experience an unexpected degradation in network performance.","Upgrade Barracuda Networks NextGen Firewall image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
"f892f705-a708-47b0-9de2-95a958c479c2","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","BarracudaNgANUpgradeRecommendation","Upgrade your Network Virtual Appliance Version to enable Accelerated Networking on all platforms.","Disabled","1","Update to the latest version of your Barracuda NG Firewall product for Accelerated Networking support.","We have identified that your Virtual Machine might be running a version of software image that is running older drivers for Accelerated Networking (AN). It has a synthetic network interface which, either, is not AN capable or is not compatible with all Azure hardware. It is recommended that you upgrade to the latest version of the image that addresses this issue and enable Accelerated Networking. Please contact your vendor for further instructions on how to upgrade your Network Virtual Appliance Image.","Faster network throughput with lower latency.","Upgrade your Network Virtual Appliance image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
"d6b4832b-5ad3-454c-ac5f-1543bd1462dc","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","CheckPointCGANUpgradeRecommendation","Upgrade your Network Virtual Appliance Version to enable Accelerated Networking on all platforms.","Disabled","2.2","Update to the latest version of your Check Point product for Accelerated Networking support.","We have identified that your Virtual Machine (VM) might be running a version of software image that is running older drivers for Accelerated Networking (AN). Your VM has a synthetic network interface that is either not AN capable or is not compatible with all Azure hardware. We recommend that you upgrade to the latest version of the image that addresses this issue and enable Accelerated Networking. Please contact your vendor for further instructions on how to upgrade your Network Virtual Appliance Image.","Faster network throughput with lower latency.","Upgrade your Network Virtual Appliance image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
"6230537d-113a-42ec-9357-c08d01602787","High Availability","Other","High","NVA Engineering","microsoft.compute/virtualmachines","CheckPointPlatformServicingKnownIssueA","Known Issue with Check Point Network Virtual Appliance image version","Disabled","5","Check Point Virtual Machine may lose Network Connectivity.","We have identified that your Virtual Machine might be running a version of Check Point image that has been known to lose network connectivity in the event of a platform servicing operation. It is recommended that you upgrade to a newer version of the image that addresses this issue. Please contact Check Point for further instructions on how to upgrade your image.","Ensure business continuity through better network connectivity.","Upgrade Network Virtual Appliance image to ensure business continuity.","https://supportcenter.checkpoint.com/supportcenter/portal?eventSubmit_doGoviewsolutiondetails=&solutionid=sk151752&partition=Advanced&product=CloudGuard"
